Individual,Fitness,Precision,Recall,Overall_Accuracy,Harmonic_Mean,Weighted_KappaTree
59,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
60,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
61,0.042564500148846204,0.02559140113316097,0.2040992146084973,0.6701926666666667,0.042564500148846204,-0.010935374991768228,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Img_Sum(F.DX(F.Img_Div(F.Img_Sum(R, F.Sqrt_Image(G)), F.Log_Image(F.Img_Div(F.Filter_Gaussian(G), F.Sqrt_Image(I))))), F.Img_Sub(I, B))))"
62,0.20667278628176497,0.2544520861192499,0.34342468058884523,0.8016255555555556,0.20667278628176497,0.1755833255580878,"F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)), F.Log_Image(F.Img_Div(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)), F.Filter_Gaussian(B)))))"
63,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
64,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))"
65,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
66,0.06258790347305697,0.032709888888888886,1.0,0.032709888888888886,0.06258790347305697,0.0,F.Filter_Gaussian(B)
67,0.0,0.0,0.0,0.9672901111111112,0.0,0.0,"F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B))))), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))"
68,0.28028309880650504,0.34560419584136254,0.6294895070879915,0.7914563888888889,0.28028309880650504,0.24526943754557493,"F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Log_Image(F.Img_Div(F.Filter_Gaussian(B), F.Log_Image(F.Img_Div(F.Filter_Gaussian(R), F.Filter_Gaussian(B)))))))"
